,bardguilt,question,rating,scenario,start,stop,uid
5613,false,2,0.0,2,2021-03-02 04:23:01,2021-03-02 04:23:36,A2O67PQ9YKH2FY
5614,false,3,0.0,25,2021-03-02 04:23:01,2021-03-02 04:23:46,AMSU7G0MWMR70
5615,false,3,0.0,19,2021-03-02 04:23:40,2021-03-02 04:24:12,A2O67PQ9YKH2FY
5616,true,6,78.0,28,2021-03-02 04:23:38,2021-03-02 04:24:21,A1R9PH4LOMKZ13
5617,false,4,0.0,15,2021-03-02 04:23:47,2021-03-02 04:24:25,AMSU7G0MWMR70
5618,true,2,90.0,30,2021-03-02 04:19:13,2021-03-02 04:24:29,A1IL81UMEC9OJI
5619,true,0,81.0,24,2021-03-02 04:24:22,2021-03-02 04:24:33,ACZQOCDA2SXYX
5620,true,4,0.0,22,2021-03-02 04:24:15,2021-03-02 04:24:50,A2O67PQ9YKH2FY
5621,false,7,8.0,5,2021-03-02 04:24:31,2021-03-02 04:24:55,A1R9PH4LOMKZ13
5622,true,1,60.0,15,2021-03-02 04:24:34,2021-03-02 04:25:00,ACZQOCDA2SXYX
5623,true,5,0.0,29,2021-03-02 04:24:25,2021-03-02 04:25:13,AMSU7G0MWMR70
5624,true,5,0.0,21,2021-03-02 04:24:53,2021-03-02 04:25:38,A2O67PQ9YKH2FY
5625,false,2,25.0,17,2021-03-02 04:25:05,2021-03-02 04:25:41,ACZQOCDA2SXYX
5626,true,8,100.0,8,2021-03-02 04:24:55,2021-03-02 04:25:51,A1R9PH4LOMKZ13
5627,false,3,18.0,30,2021-03-02 04:25:41,2021-03-02 04:26:04,ACZQOCDA2SXYX
5628,false,6,0.0,20,2021-03-02 04:25:14,2021-03-02 04:26:06,AMSU7G0MWMR70
5629,true,6,0.0,15,2021-03-02 04:25:41,2021-03-02 04:26:14,A2O67PQ9YKH2FY
5630,false,4,14.0,6,2021-03-02 04:26:05,2021-03-02 04:26:19,ACZQOCDA2SXYX
5631,true,9,96.0,27,2021-03-02 04:25:52,2021-03-02 04:26:24,A1R9PH4LOMKZ13
5632,true,5,47.0,14,2021-03-02 04:26:19,2021-03-02 04:26:34,ACZQOCDA2SXYX
5633,true,8,86.0,3,2021-03-02 04:22:59,2021-03-02 04:26:42,A2PWE9TKEM99BA
5634,true,7,0.0,17,2021-03-02 04:26:26,2021-03-02 04:26:55,AMSU7G0MWMR70
5635,true,6,99.0,23,2021-03-02 04:26:34,2021-03-02 04:27:04,ACZQOCDA2SXYX
5636,false,10,6.0,1,2021-03-02 04:26:25,2021-03-02 04:27:08,A1R9PH4LOMKZ13
5637,false,9,48.0,20,2021-03-02 04:26:43,2021-03-02 04:27:10,A2PWE9TKEM99BA
5638,true,7,94.0,7,2021-03-02 04:27:09,2021-03-02 04:27:22,ACZQOCDA2SXYX
5639,false,10,50.0,15,2021-03-02 04:27:10,2021-03-02 04:27:25,A2PWE9TKEM99BA
5640,false,7,0.0,8,2021-03-02 04:27:04,2021-03-02 04:27:24,A2O67PQ9YKH2FY
5641,true,8,37.0,13,2021-03-02 04:27:22,2021-03-02 04:27:32,ACZQOCDA2SXYX
5642,true,8,0.0,27,2021-03-02 04:26:56,2021-03-02 04:27:31,AMSU7G0MWMR70
5643,false,9,18.0,20,2021-03-02 04:27:32,2021-03-02 04:27:47,ACZQOCDA2SXYX
5644,true,8,0.0,20,2021-03-02 04:27:27,2021-03-02 04:27:48,A2O67PQ9YKH2FY
5645,false,3,67.0,2,2021-03-02 04:24:34,2021-03-02 04:28:00,A1IL81UMEC9OJI
5646,true,10,33.0,28,2021-03-02 04:27:48,2021-03-02 04:28:05,ACZQOCDA2SXYX
5647,true,11,83.0,9,2021-03-02 04:27:29,2021-03-02 04:28:10,A2PWE9TKEM99BA
5648,true,9,0.0,26,2021-03-02 04:27:51,2021-03-02 04:28:11,A2O67PQ9YKH2FY
5649,true,0,0.0,22,2021-03-02 04:26:40,2021-03-02 04:28:15,A2DVVVMDROYSOX
5650,true,11,64.0,25,2021-03-02 04:28:11,2021-03-02 04:28:23,ACZQOCDA2SXYX
5651,true,12,80.0,9,2021-03-02 04:28:23,2021-03-02 04:28:33,ACZQOCDA2SXYX
5652,true,10,0.0,25,2021-03-02 04:28:13,2021-03-02 04:28:33,A2O67PQ9YKH2FY
5653,false,13,54.0,16,2021-03-02 04:28:33,2021-03-02 04:28:40,ACZQOCDA2SXYX
5654,false,9,0.0,16,2021-03-02 04:27:32,2021-03-02 04:28:44,AMSU7G0MWMR70
5655,true,14,84.0,5,2021-03-02 04:28:41,2021-03-02 04:28:51,ACZQOCDA2SXYX
5656,false,4,63.0,27,2021-03-02 04:28:04,2021-03-02 04:28:56,A1IL81UMEC9OJI
5657,false,15,36.0,3,2021-03-02 04:28:51,2021-03-02 04:29:04,ACZQOCDA2SXYX
5658,false,10,0.0,4,2021-03-02 04:28:45,2021-03-02 04:29:07,AMSU7G0MWMR70
5659,false,1,0.0,24,2021-03-02 04:28:16,2021-03-02 04:29:10,A2DVVVMDROYSOX
5660,false,16,22.0,11,2021-03-02 04:29:04,2021-03-02 04:29:12,ACZQOCDA2SXYX
5661,false,11,0.0,17,2021-03-02 04:29:08,2021-03-02 04:29:34,A2O67PQ9YKH2FY
5662,false,17,35.0,8,2021-03-02 04:29:18,2021-03-02 04:29:36,ACZQOCDA2SXYX
5663,false,18,53.0,31,2021-03-02 04:29:36,2021-03-02 04:29:45,ACZQOCDA2SXYX
5664,true,11,0.0,31,2021-03-02 04:29:19,2021-03-02 04:29:52,AMSU7G0MWMR70
5665,true,19,97.0,26,2021-03-02 04:29:46,2021-03-02 04:29:54,ACZQOCDA2SXYX
5666,true,12,0.0,1,2021-03-02 04:29:37,2021-03-02 04:29:55,A2O67PQ9YKH2FY
5667,true,20,76.0,12,2021-03-02 04:29:54,2021-03-02 04:30:05,ACZQOCDA2SXYX
5668,false,5,14.0,11,2021-03-02 04:28:58,2021-03-02 04:30:13,A1IL81UMEC9OJI
5669,true,13,0.0,24,2021-03-02 04:29:57,2021-03-02 04:30:10,A2O67PQ9YKH2FY
5670,false,2,0.0,16,2021-03-02 04:29:32,2021-03-02 04:30:17,A2DVVVMDROYSOX
5671,true,12,94.0,8,2021-03-02 04:28:11,2021-03-02 04:30:27,A2PWE9TKEM99BA
5672,false,21,76.0,21,2021-03-02 04:30:06,2021-03-02 04:30:28,ACZQOCDA2SXYX
5673,false,14,0.0,11,2021-03-02 04:30:13,2021-03-02 04:30:28,A2O67PQ9YKH2FY
5674,false,12,0.0,8,2021-03-02 04:29:52,2021-03-02 04:30:29,AMSU7G0MWMR70
5675,true,22,96.0,2,2021-03-02 04:30:33,2021-03-02 04:30:44,ACZQOCDA2SXYX
5676,true,15,0.0,14,2021-03-02 04:30:31,2021-03-02 04:30:46,A2O67PQ9YKH2FY
5677,true,13,67.0,24,2021-03-02 04:30:28,2021-03-02 04:30:48,A2PWE9TKEM99BA
5678,false,13,0.0,13,2021-03-02 04:30:30,2021-03-02 04:30:57,AMSU7G0MWMR70
5679,true,14,67.0,10,2021-03-02 04:30:48,2021-03-02 04:30:59,A2PWE9TKEM99BA
5680,true,16,0.0,9,2021-03-02 04:30:49,2021-03-02 04:31:05,A2O67PQ9YKH2FY
5681,true,3,0.0,28,2021-03-02 04:30:18,2021-03-02 04:31:16,A2DVVVMDROYSOX
5682,false,11,18.0,3,2021-03-02 04:27:14,2021-03-02 04:31:18,A1R9PH4LOMKZ13
5683,true,15,50.0,18,2021-03-02 04:30:59,2021-03-02 04:31:21,A2PWE9TKEM99BA
5684,true,23,59.0,29,2021-03-02 04:30:44,2021-03-02 04:31:30,ACZQOCDA2SXYX
5685,false,24,53.0,4,2021-03-02 04:31:30,2021-03-02 04:31:37,ACZQOCDA2SXYX
5686,true,16,94.0,7,2021-03-02 04:31:22,2021-03-02 04:31:38,A2PWE9TKEM99BA
5687,true,17,0.0,4,2021-03-02 04:31:28,2021-03-02 04:31:44,A2O67PQ9YKH2FY
5688,false,14,0.0,22,2021-03-02 04:30:58,2021-03-02 04:31:45,AMSU7G0MWMR70
5689,true,25,95.0,22,2021-03-02 04:31:38,2021-03-02 04:31:51,ACZQOCDA2SXYX
5690,false,4,0.0,12,2021-03-02 04:31:17,2021-03-02 04:31:55,A2DVVVMDROYSOX
5691,false,18,0.0,18,2021-03-02 04:31:46,2021-03-02 04:31:56,A2O67PQ9YKH2FY
5692,true,26,100.0,10,2021-03-02 04:31:52,2021-03-02 04:32:05,ACZQOCDA2SXYX
5693,true,12,95.0,31,2021-03-02 04:31:18,2021-03-02 04:32:09,A1R9PH4LOMKZ13
5694,true,19,0.0,7,2021-03-02 04:32:01,2021-03-02 04:32:10,A2O67PQ9YKH2FY
5695,true,27,100.0,18,2021-03-02 04:32:05,2021-03-02 04:32:15,ACZQOCDA2SXYX
5696,false,15,0.0,14,2021-03-02 04:31:45,2021-03-02 04:32:17,AMSU7G0MWMR70
5697,true,20,0.0,27,2021-03-02 04:32:13,2021-03-02 04:32:22,A2O67PQ9YKH2FY
5698,true,28,95.0,27,2021-03-02 04:32:20,2021-03-02 04:32:28,ACZQOCDA2SXYX
5699,true,17,78.0,6,2021-03-02 04:31:46,2021-03-02 04:32:30,A2PWE9TKEM99BA
5700,true,29,80.0,1,2021-03-02 04:32:28,2021-03-02 04:32:34,ACZQOCDA2SXYX
5701,true,21,0.0,12,2021-03-02 04:32:25,2021-03-02 04:32:33,A2O67PQ9YKH2FY
5702,false,5,0.0,25,2021-03-02 04:31:55,2021-03-02 04:32:38,A2DVVVMDROYSOX
5703,true,30,77.0,19,2021-03-02 04:32:34,2021-03-02 04:32:43,ACZQOCDA2SXYX
5704,false,18,48.0,26,2021-03-02 04:32:30,2021-03-02 04:32:47,A2PWE9TKEM99BA
5705,false,16,0.0,12,2021-03-02 04:32:17,2021-03-02 04:32:56,AMSU7G0MWMR70
5706,true,13,77.0,10,2021-03-02 04:32:09,2021-03-02 04:33:00,A1R9PH4LOMKZ13
5707,true,19,94.0,31,2021-03-02 04:32:48,2021-03-02 04:33:05,A2PWE9TKEM99BA
5708,true,20,68.0,14,2021-03-02 04:33:06,2021-03-02 04:33:20,A2PWE9TKEM99BA
5709,false,6,0.0,11,2021-03-02 04:32:38,2021-03-02 04:33:20,A2DVVVMDROYSOX
5710,true,14,100.0,15,2021-03-02 04:33:01,2021-03-02 04:33:24,A1R9PH4LOMKZ13
5711,true,6,73.0,12,2021-03-02 04:30:14,2021-03-02 04:33:30,A1IL81UMEC9OJI
5712,false,17,0.0,26,2021-03-02 04:33:05,2021-03-02 04:33:52,AMSU7G0MWMR70
5713,false,15,25.0,6,2021-03-02 04:33:24,2021-03-02 04:34:11,A1R9PH4LOMKZ13
5714,false,18,0.0,10,2021-03-02 04:33:53,2021-03-02 04:34:13,AMSU7G0MWMR70
5715,true,22,0.0,29,2021-03-02 04:33:45,2021-03-02 04:34:19,A2O67PQ9YKH2FY
5716,false,7,0.0,30,2021-03-02 04:33:37,2021-03-02 04:34:31,A2DVVVMDROYSOX
5717,true,23,0.0,16,2021-03-02 04:34:22,2021-03-02 04:34:31,A2O67PQ9YKH2FY
5718,true,24,0.0,10,2021-03-02 04:34:34,2021-03-02 04:34:43,A2O67PQ9YKH2FY
5719,true,16,31.0,30,2021-03-02 04:34:12,2021-03-02 04:34:47,A1R9PH4LOMKZ13
5720,true,19,0.0,24,2021-03-02 04:34:14,2021-03-02 04:34:49,AMSU7G0MWMR70
5721,true,25,0.0,31,2021-03-02 04:34:48,2021-03-02 04:34:56,A2O67PQ9YKH2FY
5722,true,26,0.0,13,2021-03-02 04:35:00,2021-03-02 04:35:06,A2O67PQ9YKH2FY
5723,true,21,94.0,30,2021-03-02 04:33:21,2021-03-02 04:35:16,A2PWE9TKEM99BA
5724,false,27,0.0,23,2021-03-02 04:35:09,2021-03-02 04:35:18,A2O67PQ9YKH2FY
5725,true,8,0.0,18,2021-03-02 04:34:32,2021-03-02 04:35:31,A2DVVVMDROYSOX
5726,false,20,0.0,2,2021-03-02 04:34:50,2021-03-02 04:35:38,AMSU7G0MWMR70
5727,false,22,54.0,21,2021-03-02 04:35:23,2021-03-02 04:35:52,A2PWE9TKEM99BA
5728,true,28,0.0,6,2021-03-02 04:35:49,2021-03-02 04:36:00,A2O67PQ9YKH2FY
5729,true,23,88.0,19,2021-03-02 04:35:52,2021-03-02 04:36:04,A2PWE9TKEM99BA
5730,true,29,0.0,5,2021-03-02 04:36:03,2021-03-02 04:36:12,A2O67PQ9YKH2FY
5731,true,9,0.0,15,2021-03-02 04:35:32,2021-03-02 04:36:13,A2DVVVMDROYSOX
5732,true,24,98.0,1,2021-03-02 04:36:05,2021-03-02 04:36:19,A2PWE9TKEM99BA
5733,true,30,0.0,28,2021-03-02 04:36:15,2021-03-02 04:36:22,A2O67PQ9YKH2FY
5734,true,17,100.0,2,2021-03-02 04:35:17,2021-03-02 04:36:30,A1R9PH4LOMKZ13
5735,true,25,95.0,22,2021-03-02 04:36:20,2021-03-02 04:36:30,A2PWE9TKEM99BA
5736,false,21,0.0,21,2021-03-02 04:35:39,2021-03-02 04:36:32,AMSU7G0MWMR70
5737,true,26,95.0,17,2021-03-02 04:36:31,2021-03-02 04:36:44,A2PWE9TKEM99BA
5738,true,27,83.0,12,2021-03-02 04:36:45,2021-03-02 04:36:55,A2PWE9TKEM99BA
5739,false,18,7.0,11,2021-03-02 04:36:31,2021-03-02 04:37:03,A1R9PH4LOMKZ13
5740,false,22,0.0,9,2021-03-02 04:36:40,2021-03-02 04:37:01,AMSU7G0MWMR70
5741,true,10,0.0,17,2021-03-02 04:36:14,2021-03-02 04:37:08,A2DVVVMDROYSOX
5742,false,23,0.0,19,2021-03-02 04:37:02,2021-03-02 04:37:33,AMSU7G0MWMR70
5743,false,7,19.0,31,2021-03-02 04:33:54,2021-03-02 04:37:42,A1IL81UMEC9OJI
5744,false,19,45.0,17,2021-03-02 04:37:03,2021-03-02 04:37:46,A1R9PH4LOMKZ13
5745,false,11,0.0,27,2021-03-02 04:37:25,2021-03-02 04:38:05,A2DVVVMDROYSOX
5746,false,24,0.0,11,2021-03-02 04:37:33,2021-03-02 04:38:06,AMSU7G0MWMR70
5747,true,0,71.0,13,2021-03-02 04:37:20,2021-03-02 04:38:14,A1K8VUKRL53OX
5748,true,28,72.0,4,2021-03-02 04:37:01,2021-03-02 04:38:16,A2PWE9TKEM99BA
5749,false,8,55.0,8,2021-03-02 04:37:44,2021-03-02 04:38:28,A1IL81UMEC9OJI
5750,true,29,89.0,27,2021-03-02 04:38:17,2021-03-02 04:38:28,A2PWE9TKEM99BA
5751,false,25,0.0,28,2021-03-02 04:38:06,2021-03-02 04:38:29,AMSU7G0MWMR70
5752,true,20,83.0,29,2021-03-02 04:37:47,2021-03-02 04:38:31,A1R9PH4LOMKZ13
5753,true,12,0.0,21,2021-03-02 04:38:06,2021-03-02 04:38:42,A2DVVVMDROYSOX
5754,true,30,70.0,16,2021-03-02 04:38:29,2021-03-02 04:38:46,A2PWE9TKEM99BA
5755,true,9,89.0,13,2021-03-02 04:38:29,2021-03-02 04:38:57,A1IL81UMEC9OJI
5756,false,21,16.0,16,2021-03-02 04:38:31,2021-03-02 04:38:56,A1R9PH4LOMKZ13
5757,false,1,19.0,26,2021-03-02 04:38:17,2021-03-02 04:39:18,A1K8VUKRL53OX
5758,false,22,39.0,23,2021-03-02 04:39:01,2021-03-02 04:39:38,A1R9PH4LOMKZ13
5759,false,13,0.0,6,2021-03-02 04:38:43,2021-03-02 04:39:41,A2DVVVMDROYSOX
5760,false,26,0.0,1,2021-03-02 04:38:29,2021-03-02 04:39:46,AMSU7G0MWMR70
5761,true,23,87.0,4,2021-03-02 04:39:39,2021-03-02 04:40:00,A1R9PH4LOMKZ13
5762,false,10,48.0,19,2021-03-02 04:38:59,2021-03-02 04:40:02,A1IL81UMEC9OJI
5763,false,24,53.0,13,2021-03-02 04:40:00,2021-03-02 04:40:17,A1R9PH4LOMKZ13
5764,false,27,0.0,18,2021-03-02 04:39:47,2021-03-02 04:40:24,AMSU7G0MWMR70
5765,false,2,26.0,8,2021-03-02 04:39:45,2021-03-02 04:40:26,A1K8VUKRL53OX
5766,true,14,0.0,31,2021-03-02 04:39:42,2021-03-02 04:40:29,A2DVVVMDROYSOX
5767,false,25,5.0,9,2021-03-02 04:40:17,2021-03-02 04:40:42,A1R9PH4LOMKZ13
5768,false,15,0.0,5,2021-03-02 04:40:30,2021-03-02 04:40:58,A2DVVVMDROYSOX
5769,true,11,90.0,28,2021-03-02 04:40:18,2021-03-02 04:41:03,A1IL81UMEC9OJI
5770,false,28,0.0,5,2021-03-02 04:40:34,2021-03-02 04:41:02,AMSU7G0MWMR70
5771,true,12,92.0,24,2021-03-02 04:41:04,2021-03-02 04:41:52,A1IL81UMEC9OJI
5772,false,16,0.0,4,2021-03-02 04:40:58,2021-03-02 04:42:04,A2DVVVMDROYSOX
5773,true,3,72.0,31,2021-03-02 04:40:28,2021-03-02 04:42:14,A1K8VUKRL53OX
5774,true,13,98.0,5,2021-03-02 04:41:55,2021-03-02 04:42:23,A1IL81UMEC9OJI
5775,false,29,0.0,30,2021-03-02 04:41:03,2021-03-02 04:42:26,AMSU7G0MWMR70
5776,true,4,89.0,9,2021-03-02 04:42:16,2021-03-02 04:42:42,A1K8VUKRL53OX
5777,false,17,0.0,19,2021-03-02 04:42:17,2021-03-02 04:42:59,A2DVVVMDROYSOX
5778,true,14,94.0,17,2021-03-02 04:42:24,2021-03-02 04:43:02,A1IL81UMEC9OJI
5779,true,30,0.0,23,2021-03-02 04:42:27,2021-03-02 04:43:02,AMSU7G0MWMR70
5780,false,18,0.0,26,2021-03-02 04:43:00,2021-03-02 04:43:46,A2DVVVMDROYSOX
5781,true,5,59.0,25,2021-03-02 04:42:44,2021-03-02 04:44:07,A1K8VUKRL53OX
5782,true,15,96.0,1,2021-03-02 04:43:05,2021-03-02 04:44:14,A1IL81UMEC9OJI
5783,false,19,0.0,23,2021-03-02 04:43:47,2021-03-02 04:44:30,A2DVVVMDROYSOX
5784,true,6,47.0,5,2021-03-02 04:44:09,2021-03-02 04:44:47,A1K8VUKRL53OX
5785,false,16,6.0,9,2021-03-02 04:44:15,2021-03-02 04:44:58,A1IL81UMEC9OJI
5786,false,20,0.0,8,2021-03-02 04:44:30,2021-03-02 04:45:15,A2DVVVMDROYSOX
5787,true,7,78.0,22,2021-03-02 04:45:03,2021-03-02 04:45:24,A1K8VUKRL53OX
5788,false,21,0.0,3,2021-03-02 04:45:16,2021-03-02 04:45:51,A2DVVVMDROYSOX
5789,false,17,27.0,20,2021-03-02 04:45:15,2021-03-02 04:46:34,A1IL81UMEC9OJI
5790,false,26,5.0,25,2021-03-02 04:40:43,2021-03-02 04:47:02,A1R9PH4LOMKZ13
5791,false,22,0.0,13,2021-03-02 04:46:04,2021-03-02 04:47:07,A2DVVVMDROYSOX
5792,false,27,26.0,14,2021-03-02 04:47:03,2021-03-02 04:47:38,A1R9PH4LOMKZ13
5793,true,23,0.0,1,2021-03-02 04:47:08,2021-03-02 04:48:14,A2DVVVMDROYSOX
5794,false,18,58.0,18,2021-03-02 04:46:35,2021-03-02 04:48:43,A1IL81UMEC9OJI
5795,false,24,0.0,14,2021-03-02 04:48:15,2021-03-02 04:49:19,A2DVVVMDROYSOX
5796,false,25,0.0,9,2021-03-02 04:49:20,2021-03-02 04:49:37,A2DVVVMDROYSOX
5797,false,19,24.0,25,2021-03-02 04:48:46,2021-03-02 04:49:53,A1IL81UMEC9OJI
5798,true,26,0.0,7,2021-03-02 04:49:37,2021-03-02 04:50:04,A2DVVVMDROYSOX
5799,true,20,82.0,14,2021-03-02 04:49:56,2021-03-02 04:50:48,A1IL81UMEC9OJI
5800,true,27,0.0,2,2021-03-02 04:50:05,2021-03-02 04:50:49,A2DVVVMDROYSOX
5801,false,21,7.0,10,2021-03-02 04:50:50,2021-03-02 04:51:35,A1IL81UMEC9OJI
5802,false,28,0.0,20,2021-03-02 04:51:06,2021-03-02 04:51:46,A2DVVVMDROYSOX
5803,true,28,100.0,21,2021-03-02 04:47:44,2021-03-02 04:52:18,A1R9PH4LOMKZ13
5804,false,29,0.0,10,2021-03-02 04:51:47,2021-03-02 04:52:20,A2DVVVMDROYSOX
5805,false,30,0.0,29,2021-03-02 04:52:21,2021-03-02 04:52:54,A2DVVVMDROYSOX
5806,false,22,66.0,26,2021-03-02 04:51:48,2021-03-02 04:52:59,A1IL81UMEC9OJI
5807,false,29,3.0,7,2021-03-02 04:52:18,2021-03-02 04:53:32,A1R9PH4LOMKZ13
5808,false,23,19.0,6,2021-03-02 04:53:05,2021-03-02 04:53:59,A1IL81UMEC9OJI
5809,true,0,0.0,5,2021-03-02 04:52:02,2021-03-02 04:54:06,A1UBV2NP7OVDVV
5810,true,0,81.0,7,2021-03-02 04:54:10,2021-03-02 04:54:36,A273B58CZCS643
5811,false,24,32.0,21,2021-03-02 04:54:01,2021-03-02 04:54:54,A1IL81UMEC9OJI
5812,false,1,0.0,29,2021-03-02 04:54:07,2021-03-02 04:54:54,A1UBV2NP7OVDVV
5813,true,30,79.0,26,2021-03-02 04:53:32,2021-03-02 04:55:17,A1R9PH4LOMKZ13
5814,true,2,0.0,8,2021-03-02 04:55:08,2021-03-02 04:55:33,A1UBV2NP7OVDVV
5815,false,25,4.0,29,2021-03-02 04:54:56,2021-03-02 04:55:35,A1IL81UMEC9OJI
5816,false,26,4.0,23,2021-03-02 04:55:36,2021-03-02 04:56:08,A1IL81UMEC9OJI
5817,true,3,0.0,12,2021-03-02 04:55:34,2021-03-02 04:56:13,A1UBV2NP7OVDVV
5818,true,4,0.0,19,2021-03-02 04:56:14,2021-03-02 04:56:41,A1UBV2NP7OVDVV
5819,false,27,7.0,4,2021-03-02 04:56:12,2021-03-02 04:57:15,A1IL81UMEC9OJI
5820,true,5,0.0,7,2021-03-02 04:56:41,2021-03-02 04:57:22,A1UBV2NP7OVDVV
5821,true,1,80.0,17,2021-03-02 04:54:37,2021-03-02 04:58:11,A273B58CZCS643
5822,true,6,0.0,2,2021-03-02 04:57:22,2021-03-02 04:58:34,A1UBV2NP7OVDVV
5823,true,28,80.0,3,2021-03-02 04:57:41,2021-03-02 04:58:38,A1IL81UMEC9OJI
5824,false,29,34.0,7,2021-03-02 04:58:42,2021-03-02 04:59:35,A1IL81UMEC9OJI
5825,false,7,0.0,24,2021-03-02 04:58:48,2021-03-02 04:59:39,A1UBV2NP7OVDVV
5826,true,8,0.0,1,2021-03-02 04:59:40,2021-03-02 05:00:07,A1UBV2NP7OVDVV
5827,false,30,5.0,15,2021-03-02 04:59:36,2021-03-02 05:00:17,A1IL81UMEC9OJI
5828,true,2,92.0,27,2021-03-02 04:58:18,2021-03-02 05:01:14,A273B58CZCS643
5829,true,3,95.0,8,2021-03-02 05:01:15,2021-03-02 05:01:30,A273B58CZCS643
5830,false,9,0.0,18,2021-03-02 05:00:07,2021-03-02 05:02:03,A1UBV2NP7OVDVV
5831,true,10,0.0,11,2021-03-02 05:02:04,2021-03-02 05:02:39,A1UBV2NP7OVDVV
5832,true,4,89.0,11,2021-03-02 05:01:30,2021-03-02 05:02:38,A273B58CZCS643
5833,true,11,0.0,9,2021-03-02 05:02:47,2021-03-02 05:03:20,A1UBV2NP7OVDVV
5834,false,0,22.0,6,2021-03-02 05:02:45,2021-03-02 05:03:31,A2ML40J7NKUQ5D
5835,true,12,0.0,3,2021-03-02 05:03:20,2021-03-02 05:03:37,A1UBV2NP7OVDVV
5836,true,13,0.0,17,2021-03-02 05:03:37,2021-03-02 05:04:08,A1UBV2NP7OVDVV
5837,false,1,20.0,31,2021-03-02 05:03:32,2021-03-02 05:04:15,A2ML40J7NKUQ5D
5838,true,14,0.0,25,2021-03-02 05:04:09,2021-03-02 05:04:46,A1UBV2NP7OVDVV
5839,true,2,53.0,9,2021-03-02 05:04:25,2021-03-02 05:04:48,A2ML40J7NKUQ5D
5840,true,3,73.0,29,2021-03-02 05:04:49,2021-03-02 05:05:16,A2ML40J7NKUQ5D
5841,true,15,0.0,22,2021-03-02 05:04:47,2021-03-02 05:05:28,A1UBV2NP7OVDVV
5842,true,16,0.0,10,2021-03-02 05:05:29,2021-03-02 05:05:49,A1UBV2NP7OVDVV
5843,true,4,76.0,2,2021-03-02 05:05:17,2021-03-02 05:05:56,A2ML40J7NKUQ5D
5844,true,17,0.0,6,2021-03-02 05:05:57,2021-03-02 05:06:34,A1UBV2NP7OVDVV
5845,false,5,31.0,1,2021-03-02 05:05:57,2021-03-02 05:06:36,A2ML40J7NKUQ5D
5846,false,18,0.0,16,2021-03-02 05:06:35,2021-03-02 05:07:06,A1UBV2NP7OVDVV
5847,false,19,0.0,31,2021-03-02 05:07:07,2021-03-02 05:07:27,A1UBV2NP7OVDVV
5848,false,6,48.0,26,2021-03-02 05:06:37,2021-03-02 05:07:34,A2ML40J7NKUQ5D
5849,true,20,0.0,27,2021-03-02 05:07:28,2021-03-02 05:07:50,A1UBV2NP7OVDVV
5850,false,7,75.0,15,2021-03-02 05:07:43,2021-03-02 05:08:09,A2ML40J7NKUQ5D
5851,false,8,12.0,11,2021-03-02 05:08:10,2021-03-02 05:08:32,A2ML40J7NKUQ5D
5852,false,21,0.0,14,2021-03-02 05:07:51,2021-03-02 05:08:39,A1UBV2NP7OVDVV
5853,false,0,50.0,5,2021-03-02 05:07:25,2021-03-02 05:08:48,AU01P6YB9J5JX
5854,true,9,67.0,7,2021-03-02 05:08:33,2021-03-02 05:08:57,A2ML40J7NKUQ5D
5855,true,10,52.0,19,2021-03-02 05:08:58,2021-03-02 05:09:22,A2ML40J7NKUQ5D
5856,false,1,24.0,19,2021-03-02 05:08:49,2021-03-02 05:09:24,AU01P6YB9J5JX
5857,true,22,0.0,26,2021-03-02 05:08:47,2021-03-02 05:09:49,A1UBV2NP7OVDVV
5858,true,11,61.0,23,2021-03-02 05:09:29,2021-03-02 05:09:54,A2ML40J7NKUQ5D
5859,false,12,40.0,3,2021-03-02 05:09:55,2021-03-02 05:10:36,A2ML40J7NKUQ5D
5860,false,23,0.0,20,2021-03-02 05:09:50,2021-03-02 05:10:47,A1UBV2NP7OVDVV
5861,true,2,81.0,12,2021-03-02 05:09:42,2021-03-02 05:10:48,AU01P6YB9J5JX
5862,true,13,75.0,4,2021-03-02 05:10:37,2021-03-02 05:10:58,A2ML40J7NKUQ5D
5863,false,24,0.0,28,2021-03-02 05:10:48,2021-03-02 05:11:20,A1UBV2NP7OVDVV
5864,false,14,29.0,13,2021-03-02 05:10:59,2021-03-02 05:11:26,A2ML40J7NKUQ5D
5865,true,3,84.0,26,2021-03-02 05:10:49,2021-03-02 05:11:44,AU01P6YB9J5JX
5866,true,15,67.0,25,2021-03-02 05:11:26,2021-03-02 05:11:47,A2ML40J7NKUQ5D
5867,false,25,0.0,15,2021-03-02 05:11:21,2021-03-02 05:12:01,A1UBV2NP7OVDVV
5868,false,16,22.0,30,2021-03-02 05:11:48,2021-03-02 05:12:09,A2ML40J7NKUQ5D
5869,true,26,0.0,30,2021-03-02 05:12:02,2021-03-02 05:12:21,A1UBV2NP7OVDVV
5870,true,4,79.0,6,2021-03-02 05:11:45,2021-03-02 05:12:26,AU01P6YB9J5JX
5871,true,27,0.0,13,2021-03-02 05:12:22,2021-03-02 05:12:36,A1UBV2NP7OVDVV
5872,true,17,74.0,8,2021-03-02 05:12:15,2021-03-02 05:12:40,A2ML40J7NKUQ5D
5873,true,18,70.0,14,2021-03-02 05:12:41,2021-03-02 05:13:01,A2ML40J7NKUQ5D
5874,false,28,0.0,21,2021-03-02 05:12:46,2021-03-02 05:13:07,A1UBV2NP7OVDVV
