,correct,scenario,type,uid
1794,1.0,24.0,crime,AISP1W21TP0H6
1795,1.0,21.0,crime,AISP1W21TP0H6
1796,1.0,6.0,crime,AISP1W21TP0H6
1797,1.0,2.0,crime,AISP1W21TP0H6
1798,0.0,23.0,crime,AISP1W21TP0H6
1799,1.0,6.0,crime,A2K80ODOHDZ9QL
1800,0.0,14.0,crime,A2K80ODOHDZ9QL
1801,0.0,23.0,crime,A2K80ODOHDZ9QL
1802,1.0,14.0,crime,AGO9UYGVEHK7U
1803,0.0,8.0,crime,AGO9UYGVEHK7U
1804,0.0,18.0,crime,AGO9UYGVEHK7U
1805,0.0,13.0,crime,AGO9UYGVEHK7U
1806,1.0,19.0,crime,ASKUEWVYYCZWO
1807,1.0,1.0,crime,ASKUEWVYYCZWO
1808,1.0,6.0,crime,ASKUEWVYYCZWO
1809,1.0,13.0,crime,ASKUEWVYYCZWO
1810,1.0,30.0,crime,ASKUEWVYYCZWO
1811,1.0,4.0,crime,ASKUEWVYYCZWO
1812,1.0,13.0,crime,A1KK0U79F6OS7G
1813,1.0,23.0,crime,A1KK0U79F6OS7G
1814,1.0,17.0,crime,A1KK0U79F6OS7G
1815,1.0,25.0,crime,A1KK0U79F6OS7G
1816,1.0,21.0,crime,A1KK0U79F6OS7G
1817,1.0,8.0,crime,A1KK0U79F6OS7G
1818,1.0,24.0,crime,A1RH3X41J9J05R
1819,1.0,10.0,crime,A1RH3X41J9J05R
1820,1.0,25.0,crime,A1RH3X41J9J05R
1821,1.0,19.0,crime,A1RH3X41J9J05R
1822,1.0,27.0,crime,A1RH3X41J9J05R
1823,1.0,16.0,crime,A1RH3X41J9J05R
1824,1.0,13.0,crime,A2IFP1BH4JU926
1825,1.0,24.0,crime,A2IFP1BH4JU926
1826,1.0,11.0,crime,A2IFP1BH4JU926
1827,1.0,12.0,crime,A2IFP1BH4JU926
1828,0.0,21.0,crime,A2IFP1BH4JU926
1829,0.0,26.0,crime,A2IFP1BH4JU926
1830,1.0,1.0,crime,A5P4NZBHLQIU5
1831,1.0,3.0,crime,A5P4NZBHLQIU5
1832,1.0,9.0,crime,A5P4NZBHLQIU5
1833,1.0,27.0,crime,A5P4NZBHLQIU5
1834,1.0,22.0,crime,A5P4NZBHLQIU5
1835,1.0,7.0,crime,A5P4NZBHLQIU5
1836,1.0,26.0,crime,A2FX4BE3C91RX1
1837,1.0,23.0,crime,A2FX4BE3C91RX1
1838,1.0,14.0,crime,A2FX4BE3C91RX1
1839,1.0,3.0,crime,A2FX4BE3C91RX1
1840,1.0,10.0,crime,A2FX4BE3C91RX1
1841,1.0,5.0,crime,A2FX4BE3C91RX1
1842,1.0,28.0,crime,A20IA63WXHF683
1843,1.0,2.0,crime,A20IA63WXHF683
1844,1.0,20.0,crime,A20IA63WXHF683
1845,1.0,6.0,crime,A20IA63WXHF683
1846,1.0,11.0,crime,A20IA63WXHF683
1847,1.0,17.0,crime,A20IA63WXHF683
1848,0.0,10.0,crime,AIZEPJVUHEDYZ
1849,1.0,15.0,crime,AIZEPJVUHEDYZ
1850,0.0,2.0,crime,AIZEPJVUHEDYZ
1851,1.0,9.0,crime,AIZEPJVUHEDYZ
1852,0.0,4.0,crime,AIZEPJVUHEDYZ
1853,0.0,10.0,crime,A35BGE806G7Y07
1854,1.0,3.0,crime,A35BGE806G7Y07
1855,1.0,24.0,crime,A1J7VD5KF0A442
1856,1.0,25.0,crime,A1J7VD5KF0A442
1857,1.0,16.0,crime,A1J7VD5KF0A442
1858,1.0,31.0,crime,A1J7VD5KF0A442
1859,1.0,4.0,crime,A1J7VD5KF0A442
1860,1.0,6.0,crime,A1J7VD5KF0A442
1861,0.0,5.0,crime,AMNM1PN1DMVR9
1862,1.0,31.0,crime,AMNM1PN1DMVR9
1863,0.0,23.0,crime,AMNM1PN1DMVR9
1864,0.0,9.0,crime,AMNM1PN1DMVR9
1865,0.0,22.0,crime,A9LZD0HA6K7QX
1866,1.0,30.0,crime,A9LZD0HA6K7QX
1867,1.0,17.0,crime,A9LZD0HA6K7QX
1868,1.0,10.0,crime,A9LZD0HA6K7QX
1869,0.0,5.0,crime,A9LZD0HA6K7QX
1870,0.0,20.0,crime,A9LZD0HA6K7QX
1871,1.0,21.0,crime,A10M2U35VDZIFL
1872,1.0,28.0,crime,A10M2U35VDZIFL
1873,1.0,3.0,crime,A10M2U35VDZIFL
1874,1.0,15.0,crime,A10M2U35VDZIFL
1875,1.0,30.0,crime,A10M2U35VDZIFL
1876,0.0,12.0,crime,A10M2U35VDZIFL
1877,0.0,18.0,crime,A20DFYOMPWDBP8
1878,1.0,17.0,crime,A20DFYOMPWDBP8
1879,1.0,1.0,crime,A20DFYOMPWDBP8
1880,0.0,27.0,crime,A20DFYOMPWDBP8
1881,1.0,4.0,crime,A20DFYOMPWDBP8
1882,0.0,31.0,crime,A20DFYOMPWDBP8
1883,0.0,29.0,crime,A2NHFSO7GMM8QR
1884,1.0,17.0,crime,A2NHFSO7GMM8QR
1885,0.0,4.0,crime,A2NHFSO7GMM8QR
1886,1.0,8.0,crime,A2NHFSO7GMM8QR
1887,1.0,27.0,crime,A2NHFSO7GMM8QR
1888,0.0,20.0,crime,A2NHFSO7GMM8QR
1889,1.0,1.0,crime,A2RLOB9VH2XSRT
1890,1.0,26.0,crime,A2RLOB9VH2XSRT
1891,1.0,13.0,crime,A2RLOB9VH2XSRT
1892,1.0,31.0,crime,A2RLOB9VH2XSRT
1893,1.0,15.0,crime,A2RLOB9VH2XSRT
1894,1.0,7.0,crime,A2RLOB9VH2XSRT
1895,0.0,3.0,crime,A22FGXLVFDAMKP
1896,1.0,26.0,crime,A22FGXLVFDAMKP
1897,0.0,27.0,crime,A22FGXLVFDAMKP
1898,0.0,14.0,crime,A22FGXLVFDAMKP
1899,0.0,15.0,crime,A2O7QAQQFQFAOO
1900,0.0,21.0,crime,A2O7QAQQFQFAOO
1901,0.0,31.0,crime,A2O7QAQQFQFAOO
1902,0.0,1.0,crime,A2DIPD0N2YL9ST
1903,0.0,8.0,crime,A2DIPD0N2YL9ST
1904,0.0,30.0,crime,A2DIPD0N2YL9ST
1905,1.0,21.0,crime,A3FLARRKPV5ITF
1906,0.0,22.0,crime,A3FLARRKPV5ITF
1907,0.0,10.0,crime,A3FLARRKPV5ITF
1908,0.0,20.0,crime,A3FLARRKPV5ITF
1909,1.0,2.0,crime,A2MS1GQLGAX9FZ
1910,1.0,9.0,crime,A2MS1GQLGAX9FZ
1911,1.0,18.0,crime,A1W4QXY7ZURK69
1912,0.0,6.0,crime,A1W4QXY7ZURK69
1913,1.0,2.0,crime,A1W4QXY7ZURK69
1914,0.0,22.0,crime,A1W4QXY7ZURK69
1915,0.0,20.0,crime,A1W4QXY7ZURK69
1916,0.0,29.0,crime,A2LCNS0GDGZJC6
1917,0.0,21.0,crime,A2LCNS0GDGZJC6
1918,0.0,11.0,crime,A2LCNS0GDGZJC6
1919,1.0,1.0,crime,AHOAWSW1I3ELX
1920,0.0,11.0,crime,AHOAWSW1I3ELX
1921,1.0,29.0,crime,AHOAWSW1I3ELX
1922,0.0,22.0,crime,AHOAWSW1I3ELX
1923,0.0,2.0,crime,AHOAWSW1I3ELX
1924,1.0,12.0,crime,AOG0PUCLMU0HH
1925,1.0,26.0,crime,AOG0PUCLMU0HH
1926,0.0,2.0,crime,AOG0PUCLMU0HH
1927,1.0,27.0,crime,AOG0PUCLMU0HH
1928,1.0,21.0,crime,AOG0PUCLMU0HH
1929,1.0,28.0,crime,AOG0PUCLMU0HH
1930,1.0,1.0,crime,A1XS4H15IKH0YL
1931,1.0,2.0,crime,A1XS4H15IKH0YL
1932,0.0,29.0,crime,A1XS4H15IKH0YL
1933,0.0,12.0,crime,A1XS4H15IKH0YL
1934,0.0,18.0,crime,A1XS4H15IKH0YL
1935,1.0,17.0,crime,AS4NIEQJWCG3M
1936,1.0,20.0,crime,AS4NIEQJWCG3M
1937,1.0,4.0,crime,AS4NIEQJWCG3M
1938,1.0,13.0,crime,AS4NIEQJWCG3M
1939,1.0,19.0,crime,AS4NIEQJWCG3M
1940,1.0,10.0,crime,AS4NIEQJWCG3M
1941,0.0,7.0,crime,A2OD2CFXV8WT53
1942,0.0,26.0,crime,A2OD2CFXV8WT53
1943,0.0,17.0,crime,A2OD2CFXV8WT53
1944,1.0,18.0,crime,A17E3LY7IC0OO9
1945,0.0,1.0,crime,A17E3LY7IC0OO9
1946,1.0,29.0,crime,A1JDWUFGRRZS64
1947,0.0,22.0,crime,A1JDWUFGRRZS64
1948,0.0,4.0,crime,A88RBIQEK5OFT
1949,1.0,1.0,crime,A88RBIQEK5OFT
1950,1.0,26.0,crime,A88RBIQEK5OFT
1951,0.0,27.0,crime,A88RBIQEK5OFT
1952,0.0,3.0,crime,A88RBIQEK5OFT
1953,1.0,4.0,crime,A24BRTWG07T53Z
1954,1.0,6.0,crime,A24BRTWG07T53Z
1955,1.0,24.0,crime,A24BRTWG07T53Z
1956,1.0,14.0,crime,A24BRTWG07T53Z
1957,1.0,10.0,crime,A24BRTWG07T53Z
1958,1.0,27.0,crime,A24BRTWG07T53Z
1959,1.0,16.0,crime,A2X6JK36FJ3G3E
1960,1.0,22.0,crime,A2X6JK36FJ3G3E
1961,1.0,3.0,crime,A2X6JK36FJ3G3E
1962,1.0,24.0,crime,A2X6JK36FJ3G3E
1963,1.0,12.0,crime,A2X6JK36FJ3G3E
1964,0.0,25.0,crime,A2X6JK36FJ3G3E
1965,1.0,11.0,crime,A16SEKJCIC6HUS
1966,1.0,23.0,crime,A16SEKJCIC6HUS
1967,1.0,24.0,crime,A16SEKJCIC6HUS
1968,1.0,25.0,crime,A16SEKJCIC6HUS
1969,1.0,19.0,crime,A16SEKJCIC6HUS
1970,1.0,1.0,crime,A16SEKJCIC6HUS
1971,1.0,19.0,crime,A2EJWF3VD8D2B1
1972,1.0,4.0,crime,A2EJWF3VD8D2B1
1973,0.0,9.0,crime,A2EJWF3VD8D2B1
1974,0.0,30.0,crime,A2EJWF3VD8D2B1
1975,0.0,23.0,crime,A2EJWF3VD8D2B1
1976,1.0,20.0,crime,A3K2RP0GCNCOAP
1977,1.0,24.0,crime,A3K2RP0GCNCOAP
1978,1.0,17.0,crime,A3K2RP0GCNCOAP
1979,1.0,5.0,crime,A3K2RP0GCNCOAP
1980,1.0,27.0,crime,A3K2RP0GCNCOAP
1981,1.0,6.0,crime,A3K2RP0GCNCOAP
1982,0.0,14.0,crime,A1KPOY8TUVWK0Z
1983,1.0,7.0,crime,A1KPOY8TUVWK0Z
1984,0.0,5.0,crime,A1KPOY8TUVWK0Z
1985,1.0,23.0,crime,A34U4186EW0B9X
1986,1.0,17.0,crime,A34U4186EW0B9X
1987,1.0,9.0,crime,A34U4186EW0B9X
1988,1.0,18.0,crime,A34U4186EW0B9X
1989,1.0,3.0,crime,A34U4186EW0B9X
1990,1.0,31.0,crime,A34U4186EW0B9X
1991,0.0,6.0,crime,AXGX74CY42MQD
1992,0.0,12.0,crime,AXGX74CY42MQD
1993,0.0,21.0,crime,AXGX74CY42MQD
1994,0.0,10.0,crime,A3ERJEIOK31ATZ
1995,1.0,29.0,crime,A3ERJEIOK31ATZ
1996,0.0,28.0,crime,A3ERJEIOK31ATZ
1997,0.0,4.0,crime,A1BXGDMXKIH2SH
1998,0.0,15.0,crime,A1BXGDMXKIH2SH
1999,1.0,11.0,crime,AOP9WB55GYGL7
2000,1.0,20.0,crime,AOP9WB55GYGL7
2001,1.0,6.0,crime,AOP9WB55GYGL7
2002,1.0,8.0,crime,AOP9WB55GYGL7
2003,1.0,17.0,crime,AOP9WB55GYGL7
2004,1.0,13.0,crime,AOP9WB55GYGL7
2005,0.0,25.0,crime,A2RBIGF3LV2DOY
2006,1.0,31.0,crime,A1NPH1NMPOZGC6
2007,1.0,3.0,crime,A1NPH1NMPOZGC6
2008,1.0,11.0,crime,A1NPH1NMPOZGC6
2009,1.0,20.0,crime,A1NPH1NMPOZGC6
2010,0.0,28.0,crime,A1NPH1NMPOZGC6
2011,1.0,15.0,crime,A1NPH1NMPOZGC6
2012,1.0,23.0,crime,AZWL5WAILWDHE
2013,1.0,21.0,crime,A1QDCEBVFBQR63
2014,1.0,27.0,crime,A1QDCEBVFBQR63
2015,1.0,24.0,crime,A1QDCEBVFBQR63
2016,1.0,5.0,crime,A1QDCEBVFBQR63
2017,1.0,19.0,crime,A1QDCEBVFBQR63
2018,1.0,20.0,crime,A1QDCEBVFBQR63
2019,1.0,26.0,crime,A26ZA5ZY0G5AGI
2020,1.0,17.0,crime,A26ZA5ZY0G5AGI
2021,0.0,6.0,crime,A26ZA5ZY0G5AGI
2022,1.0,14.0,crime,A26ZA5ZY0G5AGI
2023,1.0,12.0,crime,A26ZA5ZY0G5AGI
2024,1.0,21.0,crime,A26ZA5ZY0G5AGI
2025,0.0,17.0,crime,A3O6HKQXS9LVT4
2026,1.0,16.0,crime,A3O6HKQXS9LVT4
2027,0.0,15.0,crime,A3O6HKQXS9LVT4
2028,0.0,7.0,crime,A1QJYHECPCO7CM
2029,1.0,1.0,crime,A1GRLZL4F72RBJ
2030,1.0,25.0,crime,A1GRLZL4F72RBJ
2031,1.0,8.0,crime,A1GRLZL4F72RBJ
2032,1.0,22.0,crime,A1GRLZL4F72RBJ
2033,1.0,21.0,crime,A1GRLZL4F72RBJ
2034,1.0,23.0,crime,A1GRLZL4F72RBJ
2035,1.0,28.0,crime,A2UJN8QT2Z6ELV
2036,1.0,16.0,crime,A1BKF0KULCF6Y6
2037,1.0,11.0,crime,A1BKF0KULCF6Y6
2038,1.0,21.0,crime,A1BKF0KULCF6Y6
2039,1.0,30.0,crime,A1BKF0KULCF6Y6
2040,1.0,6.0,crime,A1BKF0KULCF6Y6
2041,0.0,19.0,crime,A3MO3KJFA8LWRT
2042,0.0,10.0,crime,A3MO3KJFA8LWRT
2043,0.0,6.0,crime,A3MO3KJFA8LWRT
2044,1.0,8.0,crime,A3L3CPH74QYN3B
2045,0.0,18.0,crime,A3L3CPH74QYN3B
2046,1.0,23.0,crime,A3L3CPH74QYN3B
2047,1.0,2.0,crime,A3L3CPH74QYN3B
2048,0.0,27.0,crime,A3L3CPH74QYN3B
2049,0.0,6.0,crime,A3L3CPH74QYN3B
2050,1.0,23.0,crime,A6U2C66WQ7QQN
2051,1.0,4.0,crime,A6U2C66WQ7QQN
2052,1.0,16.0,crime,A6U2C66WQ7QQN
2053,1.0,17.0,crime,A6U2C66WQ7QQN
2054,1.0,7.0,crime,A6U2C66WQ7QQN
2055,1.0,28.0,crime,A6U2C66WQ7QQN
2056,1.0,5.0,crime,A2LPDJOQQN9U71
2057,1.0,31.0,crime,A2LPDJOQQN9U71
2058,0.0,27.0,crime,A2LPDJOQQN9U71
2059,0.0,3.0,crime,A1C656HPV1N2F5
2060,0.0,26.0,crime,A1C656HPV1N2F5
2061,0.0,6.0,crime,A39GADIK8RLMVC
2062,1.0,15.0,crime,A39GADIK8RLMVC
2063,1.0,3.0,crime,A39GADIK8RLMVC
2064,1.0,13.0,crime,A39GADIK8RLMVC
2065,1.0,29.0,crime,A39GADIK8RLMVC
2066,1.0,7.0,crime,A39GADIK8RLMVC
2067,1.0,6.0,crime,AZL3K1ODMQGQ0
2068,1.0,9.0,crime,AZL3K1ODMQGQ0
2069,1.0,29.0,crime,AZL3K1ODMQGQ0
2070,1.0,16.0,crime,AZL3K1ODMQGQ0
2071,1.0,18.0,crime,AZL3K1ODMQGQ0
2072,0.0,3.0,crime,AZL3K1ODMQGQ0
2073,0.0,20.0,crime,A1TXNNM9JRHKBG
2074,1.0,4.0,crime,A1TXNNM9JRHKBG
2075,1.0,26.0,crime,A1TXNNM9JRHKBG
2076,1.0,15.0,crime,A1TXNNM9JRHKBG
2077,1.0,27.0,crime,A1TXNNM9JRHKBG
2078,1.0,13.0,crime,A1TXNNM9JRHKBG
2079,1.0,11.0,crime,A1OW27AZS122X2
2080,1.0,24.0,crime,A1OW27AZS122X2
2081,1.0,15.0,crime,A1OW27AZS122X2
2082,1.0,6.0,crime,A1OW27AZS122X2
2083,1.0,2.0,crime,A1OW27AZS122X2
2084,1.0,16.0,crime,A1OW27AZS122X2
2085,0.0,7.0,crime,ALKF763KECU1H
2086,0.0,27.0,crime,ALKF763KECU1H
2087,0.0,2.0,crime,ALKF763KECU1H
2088,1.0,12.0,crime,A288RSAGJBLY9
2089,1.0,23.0,crime,A288RSAGJBLY9
2090,1.0,22.0,crime,A288RSAGJBLY9
2091,1.0,13.0,crime,A288RSAGJBLY9
2092,1.0,2.0,crime,A288RSAGJBLY9
2093,1.0,9.0,crime,A288RSAGJBLY9
2094,1.0,8.0,crime,AUD00RI8TJCOC
2095,1.0,21.0,crime,AUD00RI8TJCOC
2096,1.0,29.0,crime,AUD00RI8TJCOC
2097,1.0,18.0,crime,AUD00RI8TJCOC
2098,1.0,17.0,crime,AUD00RI8TJCOC
2099,1.0,28.0,crime,AUD00RI8TJCOC
2100,1.0,25.0,crime,A2COX3LNS1XI7Y
2101,0.0,30.0,crime,A2COX3LNS1XI7Y
2102,0.0,13.0,crime,A2COX3LNS1XI7Y
2103,1.0,9.0,crime,A18LAR2IV3FHF9
2104,1.0,3.0,crime,A18LAR2IV3FHF9
2105,1.0,11.0,crime,A18LAR2IV3FHF9
2106,1.0,10.0,crime,A18LAR2IV3FHF9
2107,1.0,17.0,crime,A18LAR2IV3FHF9
2108,1.0,15.0,crime,A18LAR2IV3FHF9
2109,0.0,1.0,crime,A11Q3D9ADJUKHP
2110,0.0,6.0,crime,A11Q3D9ADJUKHP
2111,0.0,11.0,crime,A11Q3D9ADJUKHP
2112,1.0,15.0,crime,A2H1QUGX0SOUMH
2113,1.0,18.0,crime,A2H1QUGX0SOUMH
2114,1.0,17.0,crime,A2H1QUGX0SOUMH
2115,1.0,5.0,crime,A2H1QUGX0SOUMH
2116,1.0,9.0,crime,A2H1QUGX0SOUMH
2117,1.0,24.0,crime,A2H1QUGX0SOUMH
2118,1.0,6.0,crime,AVLRFQFTUDFJA
2119,1.0,15.0,crime,AVLRFQFTUDFJA
2120,0.0,7.0,crime,AVLRFQFTUDFJA
2121,0.0,31.0,crime,AVLRFQFTUDFJA
2122,0.0,28.0,crime,AVLRFQFTUDFJA
2123,1.0,25.0,crime,A23HZ18KTCK2DA
2124,1.0,12.0,crime,A23HZ18KTCK2DA
2125,1.0,18.0,crime,A23HZ18KTCK2DA
2126,1.0,14.0,crime,A23HZ18KTCK2DA
2127,1.0,24.0,crime,A23HZ18KTCK2DA
2128,1.0,10.0,crime,A23HZ18KTCK2DA
2129,1.0,2.0,crime,A2482SLAY120J2
2130,1.0,27.0,crime,A2482SLAY120J2
2131,1.0,16.0,crime,A2482SLAY120J2
2132,1.0,14.0,crime,A2482SLAY120J2
2133,1.0,21.0,crime,A2482SLAY120J2
2134,1.0,23.0,crime,A2482SLAY120J2
2135,1.0,25.0,crime,A2E42CB78Y5UQB
2136,0.0,27.0,crime,A2E42CB78Y5UQB
2137,0.0,16.0,crime,A2E42CB78Y5UQB
2138,0.0,8.0,crime,A2E42CB78Y5UQB
2139,0.0,20.0,crime,ADFR737E4CDIK
2140,0.0,22.0,crime,ADFR737E4CDIK
2141,1.0,5.0,crime,ADFR737E4CDIK
2142,0.0,31.0,crime,ADFR737E4CDIK
2143,0.0,9.0,crime,A1FN2NYN3T4S5S
2144,0.0,12.0,crime,A1FN2NYN3T4S5S
2145,0.0,26.0,crime,A1FN2NYN3T4S5S
2146,1.0,23.0,crime,A2CUAZD7OJDFYR
2147,1.0,28.0,crime,A2CUAZD7OJDFYR
2148,1.0,31.0,crime,A2CUAZD7OJDFYR
2149,1.0,11.0,crime,A2CUAZD7OJDFYR
2150,1.0,3.0,crime,A2CUAZD7OJDFYR
2151,1.0,26.0,crime,A2CUAZD7OJDFYR
2152,1.0,16.0,crime,AJKB6GCZQNDUI
2153,1.0,14.0,crime,AJKB6GCZQNDUI
2154,1.0,27.0,crime,AJKB6GCZQNDUI
2155,1.0,12.0,crime,AJKB6GCZQNDUI
2156,1.0,10.0,crime,AJKB6GCZQNDUI
2157,1.0,6.0,crime,AJKB6GCZQNDUI
2158,1.0,20.0,crime,A3GOX4QQRUO57C
2159,1.0,16.0,crime,A3GOX4QQRUO57C
2160,0.0,15.0,crime,A3GOX4QQRUO57C
2161,0.0,24.0,crime,A3GOX4QQRUO57C
2162,1.0,3.0,crime,A3GOX4QQRUO57C
2163,0.0,27.0,crime,A3GOX4QQRUO57C
2164,0.0,4.0,crime,A3EO5H2EI4G4TC
2165,1.0,27.0,crime,A3EO5H2EI4G4TC
2166,1.0,20.0,crime,A3EO5H2EI4G4TC
2167,1.0,28.0,crime,A3EO5H2EI4G4TC
2168,1.0,16.0,crime,A3EO5H2EI4G4TC
2169,1.0,9.0,crime,A3EO5H2EI4G4TC
2170,0.0,30.0,crime,A2QFHX7HAGTLOQ
2171,0.0,8.0,crime,A3728C36S28ER2
2172,1.0,3.0,crime,A2G7N0X0PNX0EE
2173,1.0,26.0,crime,A2G7N0X0PNX0EE
2174,1.0,14.0,crime,A2G7N0X0PNX0EE
2175,1.0,17.0,crime,A2G7N0X0PNX0EE
2176,1.0,8.0,crime,A2G7N0X0PNX0EE
2177,1.0,1.0,crime,A2G7N0X0PNX0EE
2178,1.0,15.0,crime,A1FDDIQ0A0TIXL
2179,0.0,21.0,crime,A1FDDIQ0A0TIXL
2180,1.0,13.0,crime,A1FDDIQ0A0TIXL
2181,1.0,19.0,crime,A1FDDIQ0A0TIXL
2182,0.0,5.0,crime,A1FDDIQ0A0TIXL
2183,1.0,22.0,crime,A1FDDIQ0A0TIXL
2184,0.0,25.0,crime,A1973HI2B8Y3WX
2185,0.0,5.0,crime,A1973HI2B8Y3WX
2186,0.0,1.0,crime,A1973HI2B8Y3WX
2187,1.0,2.0,crime,A1FARD8D8S6WOA
2188,1.0,13.0,crime,A1FARD8D8S6WOA
2189,1.0,30.0,crime,A1FARD8D8S6WOA
2190,1.0,27.0,crime,A1FARD8D8S6WOA
2191,0.0,22.0,crime,A1FARD8D8S6WOA
2192,1.0,1.0,crime,A1FARD8D8S6WOA
2193,1.0,23.0,crime,A2K2TRMUY4UJWW
2194,1.0,5.0,crime,A2K2TRMUY4UJWW
2195,1.0,20.0,crime,A2K2TRMUY4UJWW
2196,1.0,7.0,crime,A2K2TRMUY4UJWW
2197,1.0,3.0,crime,A2K2TRMUY4UJWW
2198,1.0,24.0,crime,A2K2TRMUY4UJWW
2199,1.0,5.0,crime,A2POU9TTW177VH
2200,1.0,20.0,crime,A2POU9TTW177VH
2201,1.0,3.0,crime,A2POU9TTW177VH
2202,1.0,12.0,crime,A2POU9TTW177VH
2203,1.0,21.0,crime,A2POU9TTW177VH
2204,1.0,24.0,crime,A2POU9TTW177VH
2205,1.0,2.0,crime,A24TVS9MMCGD7L
2206,0.0,1.0,crime,A24TVS9MMCGD7L
2207,1.0,20.0,crime,A2D77Z833MK3IF
2208,1.0,30.0,crime,A2D77Z833MK3IF
2209,1.0,24.0,crime,A2D77Z833MK3IF
2210,1.0,1.0,crime,A2D77Z833MK3IF
2211,1.0,23.0,crime,A2D77Z833MK3IF
2212,1.0,14.0,crime,A2D77Z833MK3IF
2213,1.0,21.0,crime,A128V4WDTJJ9MS
2214,0.0,4.0,crime,A128V4WDTJJ9MS
2215,0.0,19.0,crime,A128V4WDTJJ9MS
2216,1.0,11.0,crime,A3737WAE5ECT0M
2217,1.0,4.0,crime,A3737WAE5ECT0M
2218,1.0,5.0,crime,A3737WAE5ECT0M
2219,1.0,10.0,crime,A3737WAE5ECT0M
2220,1.0,27.0,crime,A3737WAE5ECT0M
2221,1.0,8.0,crime,A3737WAE5ECT0M
2222,1.0,19.0,crime,A2EY0J9LOPU3TU
2223,1.0,7.0,crime,A2EY0J9LOPU3TU
2224,1.0,22.0,crime,A2EY0J9LOPU3TU
2225,1.0,3.0,crime,A2EY0J9LOPU3TU
2226,1.0,2.0,crime,A2EY0J9LOPU3TU
2227,1.0,1.0,crime,A2EY0J9LOPU3TU
2228,1.0,1.0,crime,A15VI0QFR2YO50
2229,1.0,5.0,crime,A15VI0QFR2YO50
2230,1.0,16.0,crime,A15VI0QFR2YO50
2231,1.0,18.0,crime,A15VI0QFR2YO50
2232,1.0,29.0,crime,A15VI0QFR2YO50
2233,1.0,8.0,crime,A15VI0QFR2YO50
2234,1.0,20.0,crime,A2FP41BSPG0Y4A
2235,1.0,6.0,crime,A2FP41BSPG0Y4A
2236,1.0,14.0,crime,A2FP41BSPG0Y4A
2237,1.0,18.0,crime,A2FP41BSPG0Y4A
2238,1.0,24.0,crime,A2FP41BSPG0Y4A
2239,1.0,10.0,crime,A2FP41BSPG0Y4A
2240,1.0,20.0,crime,A30XZDPFT4LCQT
2241,1.0,1.0,crime,A30XZDPFT4LCQT
2242,1.0,7.0,crime,A30XZDPFT4LCQT
2243,1.0,21.0,crime,A30XZDPFT4LCQT
2244,1.0,10.0,crime,A30XZDPFT4LCQT
2245,1.0,31.0,crime,A30XZDPFT4LCQT
2246,1.0,10.0,crime,A71NZTTHS4AMB
2247,1.0,8.0,crime,A71NZTTHS4AMB
2248,1.0,19.0,crime,A71NZTTHS4AMB
2249,1.0,25.0,crime,A71NZTTHS4AMB
2250,1.0,5.0,crime,A71NZTTHS4AMB
2251,1.0,18.0,crime,A71NZTTHS4AMB
2252,0.0,16.0,crime,A2U5EPFZXHW519
2253,0.0,19.0,crime,A2U5EPFZXHW519
2254,1.0,26.0,crime,A3UUH3632AI3ZX
2255,1.0,21.0,crime,A3UUH3632AI3ZX
2256,1.0,28.0,crime,AJ50MVTHK3T5E
2257,1.0,12.0,crime,AJ50MVTHK3T5E
2258,1.0,10.0,crime,AJ50MVTHK3T5E
2259,1.0,2.0,crime,AJ50MVTHK3T5E
2260,1.0,18.0,crime,AJ50MVTHK3T5E
2261,1.0,19.0,crime,AJ50MVTHK3T5E
2262,1.0,7.0,crime,AT60ESWGVSAG9
2263,1.0,13.0,crime,AT60ESWGVSAG9
2264,1.0,15.0,crime,AT60ESWGVSAG9
2265,1.0,12.0,crime,AT60ESWGVSAG9
2266,1.0,6.0,crime,AT60ESWGVSAG9
2267,1.0,29.0,crime,AT60ESWGVSAG9
2268,0.0,21.0,crime,A13O22EMG5ZVN0
2269,1.0,17.0,crime,A13O22EMG5ZVN0
2270,1.0,25.0,crime,A13O22EMG5ZVN0
2271,1.0,10.0,crime,A13O22EMG5ZVN0
2272,1.0,16.0,crime,A13O22EMG5ZVN0
2273,1.0,18.0,crime,A13O22EMG5ZVN0
2274,1.0,1.0,crime,AJTLLYV8O5FQU
2275,1.0,27.0,crime,AJTLLYV8O5FQU
2276,1.0,31.0,crime,AJTLLYV8O5FQU
2277,1.0,28.0,crime,AJTLLYV8O5FQU
2278,1.0,22.0,crime,AJTLLYV8O5FQU
2279,1.0,25.0,crime,AJTLLYV8O5FQU
2280,1.0,15.0,crime,AHMHG8491PRQW
2281,1.0,12.0,crime,AHMHG8491PRQW
2282,1.0,23.0,crime,AHMHG8491PRQW
2283,1.0,18.0,crime,AHMHG8491PRQW
2284,1.0,16.0,crime,AHMHG8491PRQW
2285,1.0,7.0,crime,AHMHG8491PRQW
2286,1.0,2.0,crime,A1VQHQOFF6QT5L
2287,1.0,5.0,crime,ABGFBUCWV7C23
2288,1.0,7.0,crime,ABGFBUCWV7C23
2289,1.0,10.0,crime,ABGFBUCWV7C23
2290,1.0,18.0,crime,ABGFBUCWV7C23
2291,1.0,31.0,crime,ABGFBUCWV7C23
2292,1.0,23.0,crime,ABGFBUCWV7C23
2293,1.0,27.0,crime,A3PDOZ6I8PE9ZK
2294,1.0,24.0,crime,A3PDOZ6I8PE9ZK
