,correct,scenario,type,uid
1816,0.0,1.0,crime,A13AEEU7R8TZGB
1817,0.0,12.0,crime,A13AEEU7R8TZGB
1818,0.0,19.0,crime,A2EO59P47ODLH5
1819,0.0,31.0,crime,A2EO59P47ODLH5
1820,1.0,3.0,crime,A2LV5432PV1S39
1821,1.0,5.0,crime,A2LV5432PV1S39
1822,1.0,31.0,crime,A2LV5432PV1S39
1823,1.0,2.0,crime,A2LV5432PV1S39
1824,1.0,8.0,crime,A2LV5432PV1S39
1825,1.0,1.0,crime,A2LV5432PV1S39
1826,0.0,17.0,crime,A2JRW2Z4MEZB88
1827,0.0,14.0,crime,A2JRW2Z4MEZB88
1828,1.0,6.0,crime,A3TT7QV49VCZJ9
1829,1.0,7.0,crime,A3TT7QV49VCZJ9
1830,1.0,16.0,crime,A3TT7QV49VCZJ9
1831,1.0,12.0,crime,A3TT7QV49VCZJ9
1832,1.0,21.0,crime,A3TT7QV49VCZJ9
1833,1.0,3.0,crime,A3TT7QV49VCZJ9
1834,0.0,1.0,crime,A39F2OC6EXIBLU
1835,0.0,31.0,crime,A39F2OC6EXIBLU
1836,0.0,2.0,crime,A39F2OC6EXIBLU
1837,0.0,23.0,crime,A35S1KGA2G9KGC
1838,0.0,5.0,crime,A35S1KGA2G9KGC
1839,1.0,8.0,crime,A3B9MARTUU66F
1840,0.0,4.0,crime,A3B9MARTUU66F
1841,0.0,16.0,crime,A3B9MARTUU66F
1842,1.0,8.0,crime,AR9ZU4Y5NAZY4
1843,1.0,13.0,crime,AR9ZU4Y5NAZY4
1844,1.0,25.0,crime,AR9ZU4Y5NAZY4
1845,1.0,11.0,crime,AR9ZU4Y5NAZY4
1846,1.0,20.0,crime,AR9ZU4Y5NAZY4
1847,1.0,21.0,crime,AR9ZU4Y5NAZY4
1848,0.0,6.0,crime,A1L7QPDYJJG98Y
1849,0.0,11.0,crime,A1L7QPDYJJG98Y
1850,0.0,24.0,crime,A1L7QPDYJJG98Y
1851,1.0,21.0,crime,ASC9DUCC64M3P
1852,1.0,6.0,crime,ASC9DUCC64M3P
1853,1.0,28.0,crime,ASC9DUCC64M3P
1854,1.0,4.0,crime,ASC9DUCC64M3P
1855,1.0,24.0,crime,ASC9DUCC64M3P
1856,1.0,15.0,crime,ASC9DUCC64M3P
1857,1.0,29.0,crime,A32OLRMBKX7121
1858,1.0,12.0,crime,A32OLRMBKX7121
1859,1.0,9.0,crime,A32OLRMBKX7121
1860,1.0,15.0,crime,A32OLRMBKX7121
1861,1.0,8.0,crime,A32OLRMBKX7121
1862,1.0,27.0,crime,A32OLRMBKX7121
1863,0.0,16.0,crime,A1I0LYDWQ5B7Z5
1864,0.0,19.0,crime,AL3K9E6X0U9MN
1865,1.0,28.0,crime,AL3K9E6X0U9MN
1866,0.0,11.0,crime,AL3K9E6X0U9MN
1867,0.0,13.0,crime,AL3K9E6X0U9MN
1868,1.0,3.0,crime,AH3DHAMDYSFP2
1869,1.0,8.0,crime,AH3DHAMDYSFP2
1870,1.0,1.0,crime,AH3DHAMDYSFP2
1871,1.0,2.0,crime,AH3DHAMDYSFP2
1872,1.0,14.0,crime,AH3DHAMDYSFP2
1873,1.0,20.0,crime,AH3DHAMDYSFP2
1874,1.0,30.0,crime,ABF5ENVB19SC4
1875,1.0,1.0,crime,ABF5ENVB19SC4
1876,1.0,19.0,crime,ABF5ENVB19SC4
1877,1.0,31.0,crime,ABF5ENVB19SC4
1878,1.0,4.0,crime,ABF5ENVB19SC4
1879,1.0,12.0,crime,ABF5ENVB19SC4
1880,1.0,5.0,crime,A3ATU3VULAB7K2
1881,1.0,29.0,crime,A3ATU3VULAB7K2
1882,1.0,14.0,crime,A3ATU3VULAB7K2
1883,1.0,13.0,crime,A3ATU3VULAB7K2
1884,1.0,30.0,crime,A3ATU3VULAB7K2
1885,1.0,6.0,crime,A3ATU3VULAB7K2
1886,1.0,24.0,crime,AV6C736XAEG67
1887,1.0,3.0,crime,AV6C736XAEG67
1888,1.0,29.0,crime,AV6C736XAEG67
1889,1.0,6.0,crime,AV6C736XAEG67
1890,1.0,11.0,crime,AV6C736XAEG67
1891,1.0,25.0,crime,AV6C736XAEG67
1892,1.0,13.0,crime,A2W7YHVVNCR6D
1893,1.0,1.0,crime,A2W7YHVVNCR6D
1894,1.0,22.0,crime,A2W7YHVVNCR6D
1895,1.0,12.0,crime,A2W7YHVVNCR6D
1896,1.0,20.0,crime,A2W7YHVVNCR6D
1897,1.0,27.0,crime,A2W7YHVVNCR6D
1898,1.0,24.0,crime,A3GIHD8GJU04MU
1899,0.0,21.0,crime,A3GIHD8GJU04MU
1900,0.0,29.0,crime,A3GIHD8GJU04MU
1901,1.0,24.0,crime,A1FVDI98ZESRLP
1902,1.0,10.0,crime,A1FVDI98ZESRLP
1903,1.0,6.0,crime,A1FVDI98ZESRLP
1904,1.0,2.0,crime,A1FVDI98ZESRLP
1905,1.0,22.0,crime,A1FVDI98ZESRLP
1906,1.0,9.0,crime,A1FVDI98ZESRLP
1907,1.0,29.0,crime,:%20COPIEDA24L97TE1OKBP
1908,1.0,18.0,crime,:%20COPIEDA24L97TE1OKBP
1909,0.0,3.0,crime,:%20COPIEDA24L97TE1OKBP
1910,0.0,10.0,crime,:%20COPIEDA24L97TE1OKBP
1911,0.0,5.0,crime,:%20COPIEDA24L97TE1OKBP
1912,1.0,28.0,crime,A1CPVTZAK27YSF
1913,1.0,15.0,crime,A1CPVTZAK27YSF
1914,1.0,23.0,crime,A1CPVTZAK27YSF
1915,1.0,29.0,crime,A1CPVTZAK27YSF
1916,1.0,5.0,crime,A1CPVTZAK27YSF
1917,1.0,13.0,crime,A1CPVTZAK27YSF
1918,1.0,28.0,crime,AC2KJ7S63KNHG
1919,1.0,8.0,crime,AC2KJ7S63KNHG
1920,1.0,6.0,crime,AC2KJ7S63KNHG
1921,1.0,19.0,crime,AC2KJ7S63KNHG
1922,1.0,24.0,crime,AC2KJ7S63KNHG
1923,1.0,3.0,crime,AC2KJ7S63KNHG
1924,1.0,31.0,crime,A3B8CHEB2ZS31K
1925,1.0,24.0,crime,A3B8CHEB2ZS31K
1926,1.0,19.0,crime,A3B8CHEB2ZS31K
1927,1.0,3.0,crime,A3B8CHEB2ZS31K
1928,1.0,22.0,crime,A3B8CHEB2ZS31K
1929,1.0,30.0,crime,A3B8CHEB2ZS31K
1930,1.0,18.0,crime,AJZEXCH1TSUE1
1931,1.0,9.0,crime,AJZEXCH1TSUE1
1932,1.0,4.0,crime,AJZEXCH1TSUE1
1933,1.0,1.0,crime,AJZEXCH1TSUE1
1934,1.0,24.0,crime,AJZEXCH1TSUE1
1935,1.0,2.0,crime,AJZEXCH1TSUE1
1936,1.0,8.0,crime,A15340BRCER2UO
1937,1.0,18.0,crime,A15340BRCER2UO
1938,1.0,19.0,crime,A15340BRCER2UO
1939,1.0,11.0,crime,A15340BRCER2UO
1940,0.0,29.0,crime,A15340BRCER2UO
1941,1.0,22.0,crime,A15340BRCER2UO
1942,1.0,8.0,crime,A2NBVTY6FLBEAF
1943,1.0,2.0,crime,A2NBVTY6FLBEAF
1944,1.0,31.0,crime,A2NBVTY6FLBEAF
1945,1.0,21.0,crime,A2NBVTY6FLBEAF
1946,1.0,30.0,crime,A2NBVTY6FLBEAF
1947,1.0,19.0,crime,A2NBVTY6FLBEAF
1948,0.0,15.0,crime,A2WYQJ4NPRM45U
1949,1.0,22.0,crime,A2WYQJ4NPRM45U
1950,1.0,10.0,crime,A2WYQJ4NPRM45U
1951,1.0,26.0,crime,A2WYQJ4NPRM45U
1952,1.0,19.0,crime,A2WYQJ4NPRM45U
1953,1.0,29.0,crime,A2WYQJ4NPRM45U
1954,1.0,18.0,crime,A34AQDMF5GVHVY
1955,1.0,24.0,crime,A34AQDMF5GVHVY
1956,1.0,5.0,crime,A34AQDMF5GVHVY
1957,1.0,4.0,crime,A34AQDMF5GVHVY
1958,1.0,14.0,crime,A34AQDMF5GVHVY
1959,0.0,8.0,crime,A34AQDMF5GVHVY
1960,1.0,29.0,crime,AIRMPT0ELMSVF
1961,1.0,7.0,crime,AIRMPT0ELMSVF
1962,1.0,25.0,crime,AIRMPT0ELMSVF
1963,1.0,26.0,crime,AIRMPT0ELMSVF
1964,1.0,18.0,crime,AIRMPT0ELMSVF
1965,1.0,9.0,crime,AIRMPT0ELMSVF
1966,1.0,26.0,crime,ACL7PBN5XCOPP
1967,1.0,12.0,crime,ACL7PBN5XCOPP
1968,1.0,18.0,crime,ACL7PBN5XCOPP
1969,1.0,21.0,crime,ACL7PBN5XCOPP
1970,1.0,27.0,crime,ACL7PBN5XCOPP
1971,1.0,1.0,crime,ACL7PBN5XCOPP
1972,1.0,13.0,crime,A3G3TIX6FEMN8R
1973,1.0,16.0,crime,A34VLM2UC0JY11
1974,1.0,20.0,crime,A34VLM2UC0JY11
1975,1.0,3.0,crime,A34VLM2UC0JY11
1976,1.0,17.0,crime,A1LFOS4GL90HWU
1977,1.0,17.0,crime,A2PCR8QD4GNB1K
1978,1.0,28.0,crime,A2PCR8QD4GNB1K
1979,1.0,1.0,crime,A2PCR8QD4GNB1K
1980,1.0,18.0,crime,A2PCR8QD4GNB1K
1981,1.0,21.0,crime,A2PCR8QD4GNB1K
1982,1.0,30.0,crime,A2PCR8QD4GNB1K
1983,1.0,3.0,crime,ANMD34DNHLOLC
1984,1.0,31.0,crime,ANMD34DNHLOLC
1985,1.0,15.0,crime,ANMD34DNHLOLC
1986,1.0,10.0,crime,ANMD34DNHLOLC
1987,1.0,24.0,crime,ANMD34DNHLOLC
1988,1.0,17.0,crime,ANMD34DNHLOLC
1989,1.0,10.0,crime,A3SUUPLFBSG1T9%20
1990,1.0,17.0,crime,A3SUUPLFBSG1T9%20
1991,1.0,2.0,crime,A37DJ6J709DRMJ
1992,1.0,5.0,crime,A37DJ6J709DRMJ
1993,1.0,1.0,crime,A37DJ6J709DRMJ
1994,1.0,10.0,crime,A37DJ6J709DRMJ
1995,1.0,14.0,crime,A37DJ6J709DRMJ
1996,1.0,11.0,crime,A37DJ6J709DRMJ
1997,1.0,22.0,crime,A2A05ISEDQB78D
1998,1.0,13.0,crime,A2A05ISEDQB78D
1999,1.0,15.0,crime,A2A05ISEDQB78D
2000,1.0,6.0,crime,A2A05ISEDQB78D
2001,1.0,8.0,crime,A2A05ISEDQB78D
2002,1.0,18.0,crime,A2A05ISEDQB78D
2003,1.0,11.0,crime,A2VTUR86NML1F8
2004,1.0,9.0,crime,A2VTUR86NML1F8
2005,0.0,13.0,crime,A2VTUR86NML1F8
2006,0.0,18.0,crime,A2VTUR86NML1F8
2007,0.0,12.0,crime,A2VTUR86NML1F8
2008,1.0,9.0,crime,A3GF6AKYQH9ERB
2009,1.0,2.0,crime,A3GF6AKYQH9ERB
2010,1.0,4.0,crime,A3GF6AKYQH9ERB
2011,1.0,23.0,crime,A3GF6AKYQH9ERB
2012,1.0,31.0,crime,A3GF6AKYQH9ERB
2013,1.0,19.0,crime,A3GF6AKYQH9ERB
2014,1.0,4.0,crime,A19Z68L0RHQVWL
2015,1.0,5.0,crime,A19Z68L0RHQVWL
2016,1.0,6.0,crime,A19Z68L0RHQVWL
2017,1.0,13.0,crime,A19Z68L0RHQVWL
2018,1.0,11.0,crime,A19Z68L0RHQVWL
2019,1.0,24.0,crime,A19Z68L0RHQVWL
2020,1.0,18.0,crime,A2Z65HNT8KZZ1V
2021,1.0,17.0,crime,A2Z65HNT8KZZ1V
2022,1.0,31.0,crime,A2Z65HNT8KZZ1V
2023,1.0,5.0,crime,A2Z65HNT8KZZ1V
2024,1.0,4.0,crime,A2Z65HNT8KZZ1V
2025,1.0,19.0,crime,A2Z65HNT8KZZ1V
2026,1.0,21.0,crime,ALSMH6OVJJZ12
2027,1.0,4.0,crime,ALSMH6OVJJZ12
2028,1.0,24.0,crime,ALSMH6OVJJZ12
2029,1.0,31.0,crime,ALSMH6OVJJZ12
2030,1.0,14.0,crime,ALSMH6OVJJZ12
2031,1.0,2.0,crime,ALSMH6OVJJZ12
2032,1.0,13.0,crime,A1MF8IRLW6YRF7
2033,1.0,11.0,crime,A1MF8IRLW6YRF7
2034,1.0,14.0,crime,A1MF8IRLW6YRF7
2035,1.0,21.0,crime,A1MF8IRLW6YRF7
2036,1.0,1.0,crime,A1MF8IRLW6YRF7
2037,1.0,9.0,crime,A1MF8IRLW6YRF7
2038,1.0,22.0,crime,A3JHXEH79DJ83L
2039,1.0,12.0,crime,A3JHXEH79DJ83L
2040,1.0,26.0,crime,A3JHXEH79DJ83L
2041,1.0,11.0,crime,A3JHXEH79DJ83L
2042,1.0,16.0,crime,A3JHXEH79DJ83L
2043,1.0,2.0,crime,A3JHXEH79DJ83L
2044,1.0,31.0,crime,A8KDSIY4KBYR4
2045,1.0,3.0,crime,A8KDSIY4KBYR4
2046,1.0,29.0,crime,A8KDSIY4KBYR4
2047,1.0,1.0,crime,A8KDSIY4KBYR4
2048,1.0,13.0,crime,A8KDSIY4KBYR4
2049,1.0,28.0,crime,A8KDSIY4KBYR4
2050,1.0,24.0,crime,A30N7QXF4W4VCM
2051,1.0,11.0,crime,A30N7QXF4W4VCM
2052,1.0,1.0,crime,A30N7QXF4W4VCM
2053,1.0,9.0,crime,A30N7QXF4W4VCM
2054,1.0,27.0,crime,A30N7QXF4W4VCM
2055,1.0,21.0,crime,A30N7QXF4W4VCM
2056,1.0,28.0,crime,AY9F1A1ITPF2O
2057,1.0,11.0,crime,AY9F1A1ITPF2O
2058,1.0,30.0,crime,AY9F1A1ITPF2O
2059,1.0,9.0,crime,AY9F1A1ITPF2O
2060,1.0,24.0,crime,AY9F1A1ITPF2O
2061,0.0,17.0,crime,A29H9K3VR4KDNH
2062,0.0,23.0,crime,A29H9K3VR4KDNH
2063,1.0,28.0,crime,A29H9K3VR4KDNH
2064,0.0,14.0,crime,A29H9K3VR4KDNH
2065,1.0,26.0,crime,A3Q9VCRY6LF42L
2066,1.0,28.0,crime,A3Q9VCRY6LF42L
2067,1.0,6.0,crime,A3Q9VCRY6LF42L
2068,1.0,31.0,crime,A3Q9VCRY6LF42L
2069,0.0,18.0,crime,A3Q9VCRY6LF42L
2070,0.0,5.0,crime,A3Q9VCRY6LF42L
2071,1.0,23.0,crime,A1XWBSRUGGNEA2
2072,1.0,1.0,crime,A1XWBSRUGGNEA2
2073,1.0,28.0,crime,A1XWBSRUGGNEA2
2074,1.0,5.0,crime,A1XWBSRUGGNEA2
2075,1.0,21.0,crime,A1XWBSRUGGNEA2
2076,1.0,22.0,crime,A1XWBSRUGGNEA2
2077,1.0,16.0,crime,A23NL8JRP9Q0U5
2078,1.0,21.0,crime,A23NL8JRP9Q0U5
2079,1.0,18.0,crime,A23NL8JRP9Q0U5
2080,1.0,2.0,crime,A23NL8JRP9Q0U5
2081,1.0,13.0,crime,A23NL8JRP9Q0U5
2082,1.0,26.0,crime,A23NL8JRP9Q0U5
2083,1.0,29.0,crime,A263Y9ZPYSSTB9
2084,1.0,13.0,crime,A263Y9ZPYSSTB9
2085,1.0,9.0,crime,A263Y9ZPYSSTB9
2086,1.0,7.0,crime,A263Y9ZPYSSTB9
2087,1.0,4.0,crime,A263Y9ZPYSSTB9
2088,1.0,8.0,crime,A263Y9ZPYSSTB9
2089,1.0,10.0,crime,A1SG9J4RVGW9BI
2090,1.0,22.0,crime,A1SG9J4RVGW9BI
2091,1.0,19.0,crime,A1SG9J4RVGW9BI
2092,1.0,3.0,crime,A1SG9J4RVGW9BI
2093,1.0,31.0,crime,A1SG9J4RVGW9BI
2094,1.0,8.0,crime,A1SG9J4RVGW9BI
2095,1.0,12.0,crime,AM0QVBV8L6QCJ
2096,1.0,4.0,crime,A11V7VINFPF6FM
2097,0.0,6.0,crime,A11V7VINFPF6FM
2098,0.0,14.0,crime,A11V7VINFPF6FM
2099,1.0,11.0,crime,A11V7VINFPF6FM
2100,0.0,15.0,crime,A11V7VINFPF6FM
2101,1.0,3.0,crime,AJOSA0J78FD1A
2102,1.0,15.0,crime,AJOSA0J78FD1A
2103,1.0,9.0,crime,AJOSA0J78FD1A
2104,1.0,21.0,crime,AJOSA0J78FD1A
2105,1.0,30.0,crime,AJOSA0J78FD1A
2106,1.0,24.0,crime,AJOSA0J78FD1A
2107,1.0,29.0,crime,AN1KDUF8Z8MU3
2108,1.0,31.0,crime,AN1KDUF8Z8MU3
2109,1.0,15.0,crime,AN1KDUF8Z8MU3
2110,1.0,1.0,crime,AN1KDUF8Z8MU3
2111,1.0,28.0,crime,AN1KDUF8Z8MU3
2112,1.0,26.0,crime,AN1KDUF8Z8MU3
2113,1.0,5.0,crime,A1WDKH2DYOYE8X
2114,1.0,22.0,crime,A1WDKH2DYOYE8X
2115,1.0,21.0,crime,A1WDKH2DYOYE8X
2116,1.0,8.0,crime,A1WDKH2DYOYE8X
2117,1.0,25.0,crime,A1WDKH2DYOYE8X
2118,1.0,7.0,crime,A1WDKH2DYOYE8X
2119,1.0,8.0,crime,A14ADQ7RUN6TDY
2120,1.0,16.0,crime,A14ADQ7RUN6TDY
2121,1.0,25.0,crime,A14ADQ7RUN6TDY
2122,1.0,18.0,crime,A14ADQ7RUN6TDY
2123,1.0,6.0,crime,A14ADQ7RUN6TDY
2124,1.0,24.0,crime,A14ADQ7RUN6TDY
2125,0.0,1.0,crime,A3TVSOA76PP1XL
2126,0.0,7.0,crime,A3TVSOA76PP1XL
2127,0.0,3.0,crime,A3TVSOA76PP1XL
2128,0.0,31.0,crime,A10X7U145THWAS
2129,0.0,3.0,crime,A10X7U145THWAS
2130,0.0,28.0,crime,A10X7U145THWAS
2131,1.0,21.0,crime,A2Q1WQ4SKCA7VS
2132,1.0,27.0,crime,A2Q1WQ4SKCA7VS
2133,1.0,1.0,crime,A2Q1WQ4SKCA7VS
2134,1.0,20.0,crime,A2Q1WQ4SKCA7VS
2135,1.0,31.0,crime,A2Q1WQ4SKCA7VS
2136,1.0,28.0,crime,A2Q1WQ4SKCA7VS
2137,1.0,15.0,crime,A3PN1UCISGM2BF
2138,1.0,10.0,crime,A3PN1UCISGM2BF
2139,1.0,5.0,crime,A3PN1UCISGM2BF
2140,1.0,25.0,crime,A3PN1UCISGM2BF
2141,1.0,8.0,crime,A3PN1UCISGM2BF
2142,1.0,26.0,crime,A3PN1UCISGM2BF
2143,1.0,28.0,crime,AAGVQLRLC6J19
2144,1.0,7.0,crime,AAGVQLRLC6J19
2145,1.0,21.0,crime,AAGVQLRLC6J19
2146,1.0,15.0,crime,AAGVQLRLC6J19
2147,1.0,29.0,crime,AAGVQLRLC6J19
2148,1.0,1.0,crime,AAGVQLRLC6J19
2149,0.0,13.0,crime,A3VCIQR4E74K0U
2150,1.0,3.0,crime,A3VCIQR4E74K0U
2151,1.0,19.0,crime,A3VCIQR4E74K0U
2152,1.0,28.0,crime,A3VCIQR4E74K0U
2153,1.0,7.0,crime,A3VCIQR4E74K0U
2154,1.0,22.0,crime,A3VCIQR4E74K0U
2155,1.0,23.0,crime,A3L7TVDAMZM0FG
2156,1.0,19.0,crime,A3L7TVDAMZM0FG
2157,1.0,11.0,crime,A3L7TVDAMZM0FG
2158,1.0,7.0,crime,A3L7TVDAMZM0FG
2159,1.0,13.0,crime,A3L7TVDAMZM0FG
2160,1.0,26.0,crime,A3L7TVDAMZM0FG
2161,0.0,8.0,crime,A15VCG7KA6V73R
2162,1.0,13.0,crime,A15VCG7KA6V73R
2163,1.0,24.0,crime,A15VCG7KA6V73R
2164,0.0,26.0,crime,A15VCG7KA6V73R
2165,0.0,5.0,crime,A15VCG7KA6V73R
2166,1.0,25.0,crime,A113XPG6TXPMO2
2167,1.0,28.0,crime,A113XPG6TXPMO2
2168,1.0,31.0,crime,A113XPG6TXPMO2
2169,1.0,13.0,crime,A113XPG6TXPMO2
2170,1.0,4.0,crime,A113XPG6TXPMO2
2171,1.0,18.0,crime,A113XPG6TXPMO2
2172,1.0,4.0,crime,A22BHAGI31AYR3
2173,1.0,20.0,crime,A22BHAGI31AYR3
2174,1.0,30.0,crime,A22BHAGI31AYR3
2175,1.0,21.0,crime,A22BHAGI31AYR3
2176,1.0,2.0,crime,A22BHAGI31AYR3
2177,1.0,25.0,crime,A22BHAGI31AYR3
2178,1.0,1.0,crime,AOEO9ZV81R0I4
2179,1.0,24.0,crime,AOEO9ZV81R0I4
2180,1.0,14.0,crime,AOEO9ZV81R0I4
2181,1.0,10.0,crime,AOEO9ZV81R0I4
2182,1.0,30.0,crime,AOEO9ZV81R0I4
2183,1.0,8.0,crime,AOEO9ZV81R0I4
2184,0.0,28.0,crime,A2K840Y1QJFBZS
2185,0.0,23.0,crime,A2K840Y1QJFBZS
2186,0.0,1.0,crime,A2K840Y1QJFBZS
2187,0.0,14.0,crime,A1VR16PZW73C68
2188,1.0,23.0,crime,A1VR16PZW73C68
2189,1.0,13.0,crime,A1VR16PZW73C68
2190,1.0,24.0,crime,A1VR16PZW73C68
2191,1.0,5.0,crime,A1VR16PZW73C68
2192,1.0,28.0,crime,A1VR16PZW73C68
2193,1.0,27.0,crime,A83YN965RRQBF
2194,1.0,8.0,crime,A83YN965RRQBF
2195,1.0,19.0,crime,A83YN965RRQBF
2196,1.0,7.0,crime,A83YN965RRQBF
2197,1.0,28.0,crime,A83YN965RRQBF
2198,1.0,11.0,crime,A83YN965RRQBF
2199,1.0,16.0,crime,A1TGSYR7H0PKEI
2200,1.0,19.0,crime,A1TGSYR7H0PKEI
2201,1.0,29.0,crime,A1TGSYR7H0PKEI
2202,1.0,26.0,crime,A1TGSYR7H0PKEI
2203,1.0,15.0,crime,A1TGSYR7H0PKEI
2204,1.0,2.0,crime,A1TGSYR7H0PKEI
2205,1.0,23.0,crime,A1WZY0K6IE3ASG
2206,1.0,21.0,crime,A1WZY0K6IE3ASG
2207,1.0,18.0,crime,A1WZY0K6IE3ASG
2208,1.0,1.0,crime,A1WZY0K6IE3ASG
2209,1.0,31.0,crime,A1WZY0K6IE3ASG
2210,1.0,22.0,crime,A1WZY0K6IE3ASG
2211,1.0,16.0,crime,A2DVCDDVI697QR
2212,1.0,17.0,crime,A2DVCDDVI697QR
2213,1.0,30.0,crime,A2DVCDDVI697QR
2214,1.0,10.0,crime,A2DVCDDVI697QR
2215,1.0,25.0,crime,A2DVCDDVI697QR
2216,1.0,28.0,crime,A2DVCDDVI697QR
2217,1.0,10.0,crime,A1KMH9Q8NHKLXV
2218,1.0,15.0,crime,A1KMH9Q8NHKLXV
2219,1.0,23.0,crime,A1KMH9Q8NHKLXV
2220,1.0,13.0,crime,A1KMH9Q8NHKLXV
2221,1.0,4.0,crime,A1KMH9Q8NHKLXV
2222,1.0,3.0,crime,A1KMH9Q8NHKLXV
2223,1.0,22.0,crime,A3HT6YYXPBRKN3
2224,1.0,4.0,crime,A3HT6YYXPBRKN3
2225,1.0,16.0,crime,A3HT6YYXPBRKN3
2226,1.0,1.0,crime,A3HT6YYXPBRKN3
2227,1.0,8.0,crime,A3HT6YYXPBRKN3
2228,1.0,10.0,crime,A3HT6YYXPBRKN3
2229,1.0,5.0,crime,ANBQ5S0ZDCC19
2230,1.0,14.0,crime,ANBQ5S0ZDCC19
2231,1.0,28.0,crime,ANBQ5S0ZDCC19
2232,1.0,9.0,crime,ANBQ5S0ZDCC19
2233,1.0,27.0,crime,ANBQ5S0ZDCC19
2234,1.0,6.0,crime,ANBQ5S0ZDCC19
2235,1.0,29.0,crime,A3A2SOD3TEJV0D
2236,1.0,12.0,crime,A3A2SOD3TEJV0D
2237,1.0,2.0,crime,A3A2SOD3TEJV0D
2238,1.0,8.0,crime,A3A2SOD3TEJV0D
2239,1.0,21.0,crime,A3A2SOD3TEJV0D
2240,1.0,15.0,crime,A3A2SOD3TEJV0D
2241,0.0,12.0,crime,A3VXUWPOPPPEI2
2242,1.0,17.0,crime,A3VXUWPOPPPEI2
2243,1.0,13.0,crime,A3VXUWPOPPPEI2
2244,0.0,27.0,crime,A3VXUWPOPPPEI2
2245,0.0,26.0,crime,A3VXUWPOPPPEI2
2246,1.0,21.0,crime,A2IKTVTCWCZH1R
2247,1.0,30.0,crime,A2IKTVTCWCZH1R
2248,1.0,17.0,crime,A2IKTVTCWCZH1R
2249,1.0,28.0,crime,A2IKTVTCWCZH1R
2250,1.0,2.0,crime,A2IKTVTCWCZH1R
2251,1.0,15.0,crime,A2IKTVTCWCZH1R
2252,1.0,5.0,crime,A2NHP55T9ZX86Q
2253,1.0,6.0,crime,A2NHP55T9ZX86Q
2254,1.0,22.0,crime,A2NHP55T9ZX86Q
2255,1.0,10.0,crime,A2NHP55T9ZX86Q
2256,1.0,7.0,crime,A2NHP55T9ZX86Q
2257,0.0,25.0,crime,A2NHP55T9ZX86Q
2258,0.0,8.0,crime,A2MMDG116J28FC
2259,0.0,31.0,crime,A2MMDG116J28FC
2260,0.0,26.0,crime,A2MMDG116J28FC
2261,1.0,29.0,crime,A3S6OLEO6D950C
2262,1.0,19.0,crime,A3S6OLEO6D950C
2263,1.0,8.0,crime,A3S6OLEO6D950C
2264,1.0,25.0,crime,A3S6OLEO6D950C
2265,1.0,3.0,crime,A3S6OLEO6D950C
2266,1.0,22.0,crime,A3S6OLEO6D950C
